"";"ID";"AT";"ARG";"SIL";"AD";"fit.m1";"fit.m2";"res.m1";"res.m2"
"502";"ZARC_502";19;29;52;2,33;1,67460871725086;1,61007588263345;0,655391282749137;0,719924117366545
"503";"ZARC_503";19;29;52;2,26;1,67460871725086;1,61007588263345;0,585391282749137;0,649924117366545
"504";"ZARC_504";13;29;58;1,97;1,84004372109222;1,79581682727552;0,129956278907777;0,174183172724483
"505";"ZARC_505";13;29;58;1,6;1,84004372109222;1,79581682727552;-0,240043721092223;-0,195816827275517
"506";"ZARC_506";56;29;15;1,46;0,996769623241037;0,951787094795652;0,463230376758963;0,508212905204348
"507";"ZARC_507";29;29;42;1,17;1,4333117113191;1,35867097512248;-0,263311711319099;-0,188670975122475
"508";"ZARC_508";26;29;45;1;1,50118213803687;1,42714374550941;-0,501182138036875;-0,427143745509412
"509";"ZARC_509";62;29;9;0,94;0,942364920917049;0,902039463641577;-0,00236492091704879;0,0379605363584232
"510";"ZARC_510";53;29;18;0,94;1,02978169948243;0,981430390902932;-0,0897816994824291;-0,0414303909029317
"511";"ZARC_511";49;29;22;0,88;1,07982270121996;1,02626723356153;-0,199822701219956;-0,146267233561527
"512";"ZARC_512";48;29;23;0,64;1,09340882666904;1,03847046581331;-0,453408826669041;-0,398470465813309
"513";"ZARC_513";35;29;36;0,62;1,30919030804234;1,23768365940898;-0,689190308042342;-0,61768365940898
"514";"ZARC_514";63;29;8;0,6;0,934803695550302;0,894922918859651;-0,334803695550302;-0,294922918859651
"515";"ZARC_515";59;29;12;0,6;0,967630697052577;0,925372991905234;-0,367630697052577;-0,325372991905234
"516";"ZARC_516";8;29;63;1,9;1,98974084945509;1,97379919885399;-0,0897408494550924;-0,0737991988539926
"517";"ZARC_517";8;29;63;1,66;1,98974084945509;1,97379919885399;-0,329740849455092;-0,313799198853992
"518";"ZARC_518";6;29;65;2,36;2,05263215084141;2,05146719572474;0,307367849158591;0,308532804275257
"519";"ZARC_519";6;29;65;2;2,05263215084141;2,05146719572474;-0,0526321508414087;-0,0514671957247432
"520";"ZARC_520";21;28;51;1,86;1,64757375767403;1,58072749460118;0,212426242325965;0,27927250539882
"521";"ZARC_521";13;28;59;1,8;1,86614756645339;1,82402928508187;-0,0661475664533871;-0,0240292850818729
"522";"ZARC_522";4;28;68;1,6;2,14340227681278;2,15996338699536;-0,54340227681278;-0,559963386995359
"523";"ZARC_523";12;28;60;1,77;1,89531394993214;1,85790088829043;-0,125313949932136;-0,0879008882904333
"524";"ZARC_524";47;28;25;1,47;1,11839522637407;1,05999554578882;0,351604773625931;0,410004454211181
"525";"ZARC_525";62;28;10;1,15;0,939151507579124;0,895673141150922;0,210848492420876;0,254326858849078
"526";"ZARC_526";53;28;19;1,14;1,03562979456811;0,98461916372272;0,104370205431894;0,15538083627728
"527";"ZARC_527";56;28;16;1,06;0,999781050809117;0,95192213479198;0,0602189491908826;0,10807786520802
"528";"ZARC_528";66;28;6;1,02;0,90693028934282;0,864485515049122;0,11306971065718;0,155514484950878
"529";"ZARC_529";64;28;8;1,01;0,922221050735936;0,879474045660918;0,0877789492640639;0,130525954339082
"530";"ZARC_530";61;28;11;1,01;0,948231621794494;0,90423824837107;0,0617683782055055;0,10576175162893
"531";"ZARC_531";58;28;14;0,85;0,977931507615714;0,931855584227789;-0,127931507615714;-0,0818555842277894
"532";"ZARC_532";69;28;3;0,75;0,887068576222031;0,844197193759445;-0,137068576222031;-0,0941971937594448
"533";"ZARC_533";65;28;7;0,7;0,914370708108119;0,871830695009952;-0,214370708108119;-0,171830695009952
"534";"ZARC_534";60;28;12;0,6;0,957721659872383;0,913120254750187;-0,357721659872383;-0,313120254750187
"535";"ZARC_535";38;28;34;0,59;1,27021323480297;1,20100311245155;-0,680213234802973;-0,611003112451551
"536";"ZARC_536";20;28;52;1,7;1,67346075025264;1,60859434590759;0,0265392497473595;0,0914056540924095
"537";"ZARC_537";28;28;44;2,16;1,47784267777429;1,40403044893834;0,682157322225707;0,755969551061661
"538";"ZARC_538";22;28;50;1,82;1,62209668895795;1,55354393730697;0,197903311042053;0,266456062693029
"539";"ZARC_539";33;27;40;2,45;1,389597684845;1,31691990115454;1,060402315155;1,13308009884546
"540";"ZARC_540";21;27;52;1,67;1,672628463552;1,60788251211125;-0,00262846355200308;0,06211748788875
"541";"ZARC_541";20;27;53;2,26;1,69874609695209;1,63606551898733;0,561253903047909;0,62393448101267
"542";"ZARC_542";61;27;12;1,6;0,94731125725524;0,900412260005128;0,65268874274476;0,699587739994873
"543";"ZARC_543";47;27;26;1,38;1,13028369457297;1,07009132015906;0,249716305427028;0,309908679840937
"544";"ZARC_544";14;27;59;1,3;1,86363134945487;1,81955996288578;-0,563631349454867;-0,519559962885775
"545";"ZARC_545";62;27;11;0,96;0,93716303034049;0,890752912526469;0,0228369696595099;0,069247087473531
"546";"ZARC_546";67;27;6;0,88;0,892264361554059;0,846836838481898;-0,0122643615540592;0,0331631615181017
"547";"ZARC_547";58;27;15;0,87;0,980092924314418;0,931232348470927;-0,110092924314418;-0,0612323484709271
"548";"ZARC_548";69;27;4;0,78;0,877031378073569;0,831228999094341;-0,0970313780735688;-0,0512289990943405
"549";"ZARC_549";65;27;8;0,78;0,909055335911168;0,86354607011951;-0,129055335911168;-0,08354607011951
"550";"ZARC_550";49;27;24;0,73;1,0994708023263;1,04159714466039;-0,369470802326298;-0,311597144660386
"551";"ZARC_551";70;27;3;0,69;0,869999132912056;0,823827668711293;-0,179999132912055;-0,133827668711293
"552";"ZARC_552";26;27;47;2,31;1,54788276233888;1,476467440087;0,762117237661119;0,833532559913001
"553";"ZARC_553";22;27;51;2,11;1,64690032787107;1,58034957621368;0,46309967212893;0,529650423786318
"554";"ZARC_554";12;27;61;2,07;1,92170908204236;1,88654384683175;0,148290917957638;0,183456153168249
"555";"ZARC_555";23;27;50;2,1;1,62156168990929;1,55345397371929;0,478438310090709;0,546546026280709
"556";"ZARC_556";27;27;46;2,47;1,52410211525372;1,45199863939647;0,945897884746279;1,01800136060353
"557";"ZARC_557";22;26;52;2,49;1,67211185714895;1,60793972669335;0,81788814285105;0,882060273306652
"558";"ZARC_558";22;26;52;1,91;1,67211185714895;1,60793972669335;0,237888142851049;0,302060273306652
"559";"ZARC_559";29;26;45;1,5;1,5007344257542;1,42927368482311;-0,000734425754196492;0,070726315176888
"560";"ZARC_560";62;26;12;1,21;0,936399489201148;0,887263703214378;0,273600510798852;0,322736296785622
"561";"ZARC_561";69;26;5;1,16;0,868362099027942;0,819912506276849;0,291637900972058;0,340087493723152
"562";"ZARC_562";61;26;13;1,15;0,947595402671914;0,897994088428536;0,202404597328086;0,252005911571464
"563";"ZARC_563";71;26;3;1,14;0,852244488874861;0,80302775924462;0,287755511125139;0,33697224075538
"564";"ZARC_564";70;26;4;1,11;0,860118758163506;0,811344815974435;0,249881241836494;0,298655184025565
"565";"ZARC_565";73;26;1;1,03;0,837603165024946;0,787129669859256;0,192396834975054;0,242870330140744
"566";"ZARC_566";54;26;20;0,99;1,03630080108943;0,981576590407034;-0,0463008010894294;0,0084234095929655
"567";"ZARC_567";66;26;8;0,9;0,895306551075997;0,847161037717499;0,00469344892400301;0,0528389622825011
"568";"ZARC_568";65;26;9;0,83;0,905026178243598;0,856773494020912;-0,0750261782435977;-0,0267734940209122
"569";"ZARC_569";63;26;11;0,8;0,925572647306173;0,876820076759969;-0,125572647306173;-0,0768200767599688
"570";"ZARC_570";67;26;7;0,75;0,885955995484187;0,837816337250519;-0,135955995484187;-0,0878163372505188
"571";"ZARC_571";68;26;6;0,7;0,876974511468169;0,828734939199874;-0,176974511468169;-0,128734939199874
"572";"ZARC_572";55;26;19;0,52;1,02252138658812;0,968690249764256;-0,502521386588125;-0,448690249764256
"573";"ZARC_573";25;26;49;2,23;1,59644995709645;1,52796613558568;0,633550042903549;0,702033864414323
"574";"ZARC_574";13;26;61;2,19;1,91902742239918;1,88174859102348;0,270972577600825;0,308251408976517
"575";"ZARC_575";16;26;58;1,97;1,83340058980031;1,78450676763305;0,136599410199688;0,185493232366952
"576";"ZARC_576";26;26;48;2,4;1,5719674668972;1,50246379715831;0,828032533102799;0,89753620284169
"577";"ZARC_577";8;25;67;2,15;2,09582388767001;2,08681816441324;0,0541761123299944;0,0631818355867555
"578";"ZARC_578";9;25;66;2,45;2,06512250586791;2,05030332388316;0,384877494132092;0,399696676116839
"579";"ZARC_579";21;25;54;1,89;1,72390026797212;1,66446661632637;0,166099732027877;0,225533383673628
"580";"ZARC_580";62;25;13;0,82;0,936860884161097;0,88519481432083;-0,116860884161097;-0,0651948143208303
"581";"ZARC_581";66;25;9;0,74;0,891454642951702;0,840787201888079;-0,151454642951702;-0,100787201888079
"582";"ZARC_582";71;25;4;0,65;0,842541363669587;0,79105224829411;-0,192541363669587;-0,14105224829411
"583";"ZARC_583";64;25;11;0,64;0,913460472691544;0,862456691592648;-0,273460472691544;-0,222456691592648
"584";"ZARC_584";61;25;14;0,6;0,949084058044515;0,896976493524987;-0,349084058044515;-0,296976493524987
"585";"ZARC_585";53;25;22;0,6;1,05942068467927;1,00180438072922;-0,459420684679266;-0,401804380729217
"586";"ZARC_586";33;25;42;2,38;1,43288297234595;1,36224163489597;0,947117027654045;1,01775836510403
"587";"ZARC_587";32;25;43;1,86;1,45521686376978;1,38464896619159;0,404783136230218;0,475351033808411
"588";"ZARC_588";14;25;61;1,64;1,91684527834384;1,87820320008519;-0,276845278343843;-0,238203200085195
"589";"ZARC_589";29;25;46;1,12;1,52431041063583;1,4547566528523;-0,404310410635831;-0,334756652852297
"590";"ZARC_590";15;24;61;2,14;1,91516264987637;1,87590316402747;0,224837350123634;0,264096835972528
"591";"ZARC_591";19;24;57;2,1;1,80381958381205;1,75232771794141;0,296180416187954;0,347672282058594
"592";"ZARC_592";8;24;68;1,98;2,12264945811791;2,11551710661316;-0,142649458117911;-0,135517106613156
"593";"ZARC_593";20;24;56;1,51;1,77680436551863;1,72285366913151;-0,266804365518628;-0,212853669131508
"594";"ZARC_594";61;24;15;1,2;0,951777223373045;0,897356427569438;0,248222776626955;0,302643572430562
"595";"ZARC_595";72;24;4;1,11;0,824299194591813;0,770384078182489;0,285700805408188;0,339615921817511
"596";"ZARC_596";64;24;12;1,03;0,913071856782116;0,859706386761575;0,116928143217884;0,170293613238425
"597";"ZARC_597";62;24;14;1;0,938547215220337;0,884539898641388;0,0614527847796626;0,115460101358612
"598";"ZARC_598";51;24;25;1;1,10212936579867;1,04133853823381;-0,10212936579867;-0,0413385382338127
"599";"ZARC_599";71;24;5;0,82;0,834247009853874;0,780717708206808;-0,0142470098538744;0,0392822917931921
"600";"ZARC_600";74;24;2;0,81;0,805388221934882;0,750389725106164;0,00461177806511811;0,0596102748938356
"601";"ZARC_601";66;24;10;0,8;0,888909375500153;0,835908638553625;-0,0889093755001528;-0,0359086385536247
"602";"ZARC_602";73;24;3;0,78;0,814679598618815;0,760276025558983;-0,0346795986188148;0,019723974441017
"603";"ZARC_603";70;24;6;0,74;0,844523044405001;0,791280814973448;-0,104523044405001;-0,0512808149734477
"604";"ZARC_604";65;24;11;0,69;0,900826506496602;0,847680273708497;-0,210826506496602;-0,157680273708497
"605";"ZARC_605";69;24;7;0,37;0,855127298245192;0,802077372794048;-0,485127298245192;-0,432077372794048
"606";"ZARC_606";24;24;52;2,43;1,6720256852356;1,61036221864061;0,7579743147644;0,819637781359393
"607";"ZARC_607";9;24;67;2,06;2,09202382764478;2,0793658546954;-0,0320238276447819;-0,0193658546953959
"608";"ZARC_608";10;24;66;2,03;2,06172641646072;2,04387213880712;-0,0317264164607176;-0,0138721388071197
"609";"ZARC_609";30;24;46;1,43;1,52470424348299;1,45688575224915;-0,0947042434829935;-0,0268857522491497
"610";"ZARC_610";19;23;58;1,82;1,83070159292829;1,78289961317461;-0,0107015929282857;0,0371003868253905
"611";"ZARC_611";28;23;49;2,41;1,59748859059078;1,53410020601992;0,812511409409225;0,875899793980075
"612";"ZARC_612";28;23;49;2,41;1,59748859059078;1,53410020601992;0,812511409409225;0,875899793980075
"613";"ZARC_613";11;23;66;2,1;2,0589319733582;2,03899302523719;0,0410680266418014;0,0610069747628148
"614";"ZARC_614";6;23;71;1,89;2,21157923836218;2,2176817545093;-0,321579238362183;-0,327681754509296
"615";"ZARC_615";56;23;21;1,62;1,03137387723619;0,972389552595336;0,588626122763813;0,647610447404665
"616";"ZARC_616";75;23;2;1,49;0,784654247015445;0,727631161811399;0,705345752984555;0,762368838188601
"617";"ZARC_617";72;23;5;1,13;0,816222942606102;0,760569029623671;0,313777057393898;0,369430970376329
"618";"ZARC_618";26;23;51;1,1;1,64715915020142;1,58605867329928;-0,547159150201425;-0,48605867329928
"619";"ZARC_619";47;23;30;1,08;1,18702300685699;1,12279011151126;-0,107023006856995;-0,0427901115112577
"620";"ZARC_620";66;23;11;0,93;0,887670748721348;0,832508888636985;0,042329251278652;0,0974911113630151
"621";"ZARC_621";63;23;14;0,9;0,927549859245937;0,871719530547937;-0,0275498592459372;0,0282804694520629
"622";"ZARC_622";67;23;10;0,87;0,874993298171221;0,81993206693195;-0,00499329817122075;0,05006793306805
"623";"ZARC_623";62;23;15;0,86;0,941458482378869;0,885296946411297;-0,0814584823788693;-0,0252969464112975
"624";"ZARC_624";64;23;13;0,72;0,913949029258706;0,858398509458157;-0,193949029258706;-0,138398509458157
"625";"ZARC_625";70;23;7;0,67;0,838807705395046;0,783625542461656;-0,168807705395046;-0,113625542461656
"626";"ZARC_626";8;23;69;2,24;2,14959695292349;2,14439173887097;0,0904030470765146;0,0956082611290263
"627";"ZARC_627";26;23;51;1,53;1,64715915020142;1,58605867329928;-0,117159150201425;-0,0560586732992796
"628";"ZARC_628";29;23;48;2,31;1,573115000504;1,50879870949698;0,736884999495998;0,801201290503019
"629";"ZARC_629";17;23;60;2,21;1,88591242916156;1,84366794846675;0,324087570838443;0,366332051533254
"630";"ZARC_630";8;23;69;2,14;2,14959695292349;2,14439173887097;-0,0095969529234855;-0,00439173887097377
"631";"ZARC_631";36;22;42;2,22;1,43373131618758;1,36846058194487;0,786268683812415;0,851539418055128
"632";"ZARC_632";17;22;61;1,81;1,91329593970498;1,87502903086559;-0,103295939704977;-0,0650290308655936
"633";"ZARC_633";76;22;2;0,59;0,763214645225426;0,704608547329335;-0,173214645225426;-0,114608547329335
"634";"ZARC_634";76;22;2;0,38;0,763214645225426;0,704608547329335;-0,383214645225426;-0,324608547329335
"635";"ZARC_635";12;22;66;1,8;2,05673917656035;2,03565889743743;-0,256739176560351;-0,235658897437432
"636";"ZARC_636";68;22;10;1,5;0,860535003118613;0,803581494145801;0,639464996881387;0,696418505854199
"637";"ZARC_637";44;22;34;1,4;1,26284500569591;1,19762676472218;0,137154994304092;0,202373235277822
"638";"ZARC_638";65;22;13;1,37;0,901771692867132;0,844431149682533;0,468228307132868;0,525568850317467
"639";"ZARC_639";72;22;6;1,34;0,809575888153316;0,752348857896046;0,530424111846684;0,587651142103955
"640";"ZARC_640";67;22;11;1,28;0,873993199365781;0,816961132685727;0,406006800634219;0,463038867314273
"641";"ZARC_641";76;22;2;1,08;0,763214645225426;0,704608547329335;0,316785354774574;0,375391452670665
"642";"ZARC_642";62;22;16;1,04;0,945594685636692;0,887468280788982;0,0944053143633077;0,152531719211018
"643";"ZARC_643";75;22;3;1;0,774373905453892;0,71622794645253;0,225626094546108;0,28377205354747
"644";"ZARC_644";74;22;4;0,91;0,785820532684695;0,728055608582831;0,124179467315305;0,181944391417169
"645";"ZARC_645";66;22;12;0,9;0,887738762615288;0,830576472439951;0,0122612373847122;0,0694235275600487
"646";"ZARC_646";54;22;24;0,8;1,07510014779172;1,013717024823;-0,275100147791719;-0,213717024823
"647";"ZARC_647";52;22;26;0,6;1,11035018335385;1,04806407672116;-0,510350183353854;-0,448064076721162
"648";"ZARC_648";16;22;62;2,24;1,94140985307138;1,90616028172577;0,298590146928624;0,333839718274235
"649";"ZARC_649";32;22;46;2,34;1,52607127948953;1,46265115819731;0,813928720510468;0,877348841802692
"650";"ZARC_650";9;22;69;2,05;2,14625352270163;2,13819466762128;-0,0962535227016299;-0,0881946676212757
"651";"ZARC_651";33;21;46;2,43;1,52704448264891;1,46629126550129;0,902955517351092;0,963708734498712
"652";"ZARC_652";33;21;46;2,43;1,52704448264891;1,46629126550129;0,902955517351092;0,963708734498712
"653";"ZARC_653";9;21;70;2,01;2,1735818959816;2,16796150470216;-0,163581895981604;-0,157961504702163
"654";"ZARC_654";12;21;67;2,19;2,08435608225732;2,06669273296917;0,105643917742679;0,123307267030835
"655";"ZARC_655";12;21;67;2,16;2,08435608225732;2,06669273296917;0,0756439177426796;0,093307267030835
"656";"ZARC_656";12;21;67;2,13;2,08435608225732;2,06669273296917;0,0456439177426794;0,0633072670308348
"657";"ZARC_657";12;21;67;2,08;2,08435608225732;2,06669273296917;-0,00435608225732046;0,013307267030835
"658";"ZARC_658";12;21;67;2,08;2,08435608225732;2,06669273296917;-0,00435608225732046;0,013307267030835
"659";"ZARC_659";12;21;67;2;2,08435608225732;2,06669273296917;-0,0843560822573205;-0,0666927329691651
"660";"ZARC_660";14;21;65;1,4;2,026206910736;2,00149251972714;-0,626206910736003;-0,601492519727138
"661";"ZARC_661";73;21;6;1,2;0,79116642658178;0,73240210971054;0,40883357341822;0,46759789028946
"662";"ZARC_662";64;21;15;1,2;0,919500739369941;0,860097822058447;0,280499260630059;0,339902177941553
"663";"ZARC_663";65;21;14;1,09;0,904173607846469;0,844981729446635;0,185826392153531;0,245018270553365
"664";"ZARC_664";70;21;9;1,07;0,83154206311373;0,772926537935855;0,23845793688627;0,297073462064145
"665";"ZARC_665";56;21;23;1,06;1,05172766248079;0,990031149460231;0,00827233751920614;0,0699688505397693
"666";"ZARC_666";62;21;17;1,03;0,950955824993807;0,891060563076635;0,0790441750061931;0,138939436923366
"667";"ZARC_667";60;21;19;1;0,983478674053571;0,92301918251887;0,0165213259464288;0,0769808174811297
"668";"ZARC_668";54;21;25;1;1,08745380184825;1,02513941520592;-0,0874538018482524;-0,0251394152059241
"669";"ZARC_669";66;21;13;0,96;0,889113417181972;0,830104861320413;0,0708865828180276;0,129895138679587
"670";"ZARC_670";74;21;5;0,83;0,778241762789079;0,719327307143773;0,0517582372109207;0,110672692856227
"671";"ZARC_671";72;21;7;0,82;0,804358031233456;0,745691607393739;0,0156419687665444;0,0743083926062611
"672";"ZARC_672";53;21;26;0,7;1,10571728282044;1,04310640604578;-0,405717282820443;-0,343106406045783
"673";"ZARC_673";44;21;35;0,69;1,28210095022401;1,21785263619031;-0,592100950224014;-0,527852636190309
"674";"ZARC_674";77;21;2;0,61;0,741069416564824;0,681361991136088;-0,131069416564824;-0,0713619911360882
"675";"ZARC_675";39;20;41;1,52;1,41213105081314;1,35106423912117;0,107868949186859;0,168935760878828
"676";"ZARC_676";79;20;1;0,47;0,705356227402798;0,644888590772844;-0,235356227402798;-0,174888590772844
"677";"ZARC_677";77;20;3;0,22;0,731327409380091;0,671180218034886;-0,511327409380091;-0,451180218034886
"678";"ZARC_678";36;20;44;1,54;1,48103936172584;1,42173352917472;0,0589606382741634;0,118266470825276
"679";"ZARC_679";18;20;62;1,4;1,94108050845252;1,90925143725602;-0,541080508452517;-0,509251437256025
"680";"ZARC_680";62;20;18;1,24;0,957541900450213;0,8960848076734;0,282458099549787;0,3439151923266
"681";"ZARC_681";76;20;4;1,09;0,744682772442155;0,684635173909351;0,345317227557845;0,405364826090649
"682";"ZARC_682";74;20;6;1,03;0,772133042713115;0,712175197763871;0,257866957286885;0,31782480223613
"683";"ZARC_683";67;20;13;1;0,875974202203227;0,815435602485259;0,124025797796773;0,184564397514741
"684";"ZARC_684";71;20;9;0,99;0,815157308486639;0,755096543692497;0,174842691513361;0,234903456307503
"685";"ZARC_685";60;20;20;0,95;0,991894582758285;0,930036375668328;-0,0418945827582854;0,0199636243316722
"686";"ZARC_686";77;20;3;0,91;0,731327409380092;0,671180218034887;0,178672590619908;0,238819781965113
"687";"ZARC_687";55;20;25;0,91;1,08209029605166;1,0193309755989;-0,172090296051662;-0,109330975598902
"688";"ZARC_688";69;20;11;0,9;0,845072725913711;0,784813433549923;0,0549272740862894;0,115186566450077
"689";"ZARC_689";64;20;16;0,9;0,924175277004585;0,86311048399214;-0,024175277004585;0,0368895160078596
"690";"ZARC_690";78;20;2;0,89;0,718218561033639;0,6579321394568;0,171781438966361;0,2320678605432
"691";"ZARC_691";68;20;12;0,89;0,860400206700663;0,800010103848386;0,0295997932993368;0,0899898961516137
"692";"ZARC_692";73;20;7;0,86;0,786227949922012;0,726265051397332;0,0737720500779881;0,133734948602667
"693";"ZARC_693";79;20;1;0,8;0,705356227402798;0,644888590772844;0,0946437725972018;0,155111409227156
"694";"ZARC_694";70;20;10;0,34;0,829991759842369;0,769843078332851;-0,489991759842369;-0,429843078332851
"695";"ZARC_695";26;20;54;2,32;1,72675718794955;1,67856444432289;0,593242812050454;0,641435555677112
"696";"ZARC_696";17;20;63;2,01;1,96898023973564;1,93976136571574;0,0410197602643615;0,0702386342842583
"697";"ZARC_697";24;20;56;2,3;1,77885892978162;1,73405304063938;0,521141070218378;0,565946959360625
"698";"ZARC_698";36;19;45;1,99;1,50573416905273;1,45032480672557;0,484265830947271;0,53967519327443
"699";"ZARC_699";37;19;44;0,83;1,48212416739783;1,42584244718367;-0,65212416739783;-0,595842447183672
"700";"ZARC_700";27;19;54;2,26;1,72839816969797;1,68401231123693;0,531601830302035;0,575987688763075
"701";"ZARC_701";39;19;42;2,17;1,43558242980478;1,37774294699676;0,734417570195222;0,79225705300324
"702";"ZARC_702";23;19;58;1,9;1,83323825064096;1,79583570292485;0,066761749359042;0,104164297075146
"703";"ZARC_703";52;19;29;1,17;1,15510477124409;1,09217292194446;0,0148952287559076;0,0778270780555372
"704";"ZARC_704";68;19;13;0,92;0,862354047930896;0,800439754517435;0,0576459520691044;0,119560245482565
"705";"ZARC_705";73;19;8;0,9;0,782739096938531;0,721659127993038;0,117260903061469;0,178340872006962
"706";"ZARC_706";62;19;19;0,9;0,96535291200591;0,902556406748283;-0,0653529120059102;-0,00255640674828339
"707";"ZARC_707";70;19;11;0,85;0,829829801817206;0,768253163609634;0,0201701981827936;0,0817468363903665
"708";"ZARC_708";58;19;23;0,82;1,03854059283421;0,975414064267898;-0,218540592834209;-0,155414064267898
"709";"ZARC_709";56;19;25;0,82;1,07649096468185;1,01332209860979;-0,256490964681846;-0,193322098609795
"710";"ZARC_710";71;19;10;0,8;0,813906811618734;0,752498868034061;-0,0139068116187336;0,0475011319659393
"711";"ZARC_711";55;19;26;0,7;1,09580528346404;1,03265258161699;-0,395805283464036;-0,332652581616993
"712";"ZARC_712";54;19;27;0,6;1,11534569081847;1,05223659652941;-0,515345690818474;-0,452236596529412
"713";"ZARC_713";74;19;7;0,53;0,767494372456802;0,70657004124183;-0,237494372456802;-0,17657004124183
"714";"ZARC_714";74;19;7;0,52;0,767494372456802;0,70657004124183;-0,247494372456802;-0,18657004124183
"715";"ZARC_715";74;19;7;0,49;0,767494372456802;0,70657004124183;-0,277494372456802;-0,21657004124183
"716";"ZARC_716";74;19;7;0,41;0,767494372456802;0,70657004124183;-0,357494372456802;-0,29657004124183
"717";"ZARC_717";72;19;9;0,36;0,798209909992509;0,736968130828066;-0,438209909992509;-0,376968130828066
"718";"ZARC_718";74;19;7;0,28;0,767494372456802;0,70657004124183;-0,487494372456802;-0,42657004124183
"719";"ZARC_719";13;19;68;2,04;2,11116465305579;2,09796219686717;-0,0711646530557863;-0,0579621968671713
"720";"ZARC_720";38;19;43;2,41;1,45874025431518;1,40164916966771;0,95125974568482;1,00835083033229
"721";"ZARC_721";19;18;63;2,44;1,97031081752949;1,94717971172971;0,469689182470509;0,492820288270294
"722";"ZARC_722";81;18;1;0,49;0,655465490750515;0,596153400200211;-0,165465490750515;-0,106153400200211
"723";"ZARC_723";80;18;2;0,36;0,670399969359522;0,610687402819911;-0,310399969359522;-0,250687402819911
"724";"ZARC_724";74;18;8;0,17;0,76432575202014;0,702488887028297;-0,59432575202014;-0,532488887028297
"725";"ZARC_725";61;18;21;1,63;0,993230924418711;0,92934195133449;0,636769075581289;0,70065804866551
"726";"ZARC_726";68;18;14;1,42;0,865655382120599;0,802346589630799;0,5543446178794;0,617653410369201
"727";"ZARC_727";51;18;31;1,2;1,19296300558548;1,13104322464562;0,00703699441452198;0,0689567753543829
"728";"ZARC_728";71;18;11;1,19;0,81406508614039;0,751395827764232;0,37593491385961;0,438604172235768
"729";"ZARC_729";70;18;12;1,16;0,831056189038242;0,76815087795938;0,328943810961758;0,391849122040621
"730";"ZARC_730";72;18;10;1,11;0,797279645671422;0,734867873575925;0,312720354328578;0,375132126424075
"731";"ZARC_731";79;18;3;0,99;0,685540110397414;0,625438430563958;0,304459889602586;0,364561569436042
"732";"ZARC_732";73;18;9;0,92;0,780699867631339;0,718565925646632;0,139300132368661;0,201434074353368
"733";"ZARC_733";77;18;5;0,84;0,716437379759851;0,655596148586885;0,123562620240149;0,184403851413115
"734";"ZARC_734";80;18;2;0,82;0,670399969359522;0,610687402819911;0,149600030640478;0,209312597180089
"735";"ZARC_735";74;18;8;0,82;0,764325752020141;0,702488887028297;0,0556742479798595;0,117511112971703
"736";"ZARC_736";81;18;1;0,77;0,655465490750515;0,596153400200211;0,114534509249485;0,173846599799789
"737";"ZARC_737";78;18;4;0,74;0,700885913864191;0,640407632106981;0,0391140861358095;0,0995923678930193
"738";"ZARC_738";75;18;7;0,61;0,748157298837826;0,686635653526768;-0,138157298837826;-0,0766356535267679
"739";"ZARC_739";49;18;33;0,47;1,23537737096545;1,17432183308806;-0,765377370965445;-0,704321833088062
"740";"ZARC_740";34;18;48;2,33;1,57970707099797;1,53120695005045;0,750292929002034;0,798793049949552
"741";"ZARC_741";38;18;44;1,84;1,4833612442205;1,43037907853945;0,356638755779497;0,409620921460548
"742";"ZARC_742";41;17;42;2,41;1,43737359986933;1,38565211076918;0,972626400130671;1,02434788923082
"743";"ZARC_743";41;17;42;2,24;1,43737359986933;1,38565211076918;0,802626400130672;0,854347889230817
"744";"ZARC_744";38;17;45;1,86;1,5087169427844;1,46053848731775;0,351283057215604;0,399461512682247
"745";"ZARC_745";4;17;79;1,97;2,43378845274794;2,45095012889226;-0,463788452747939;-0,480950128892264
"746";"ZARC_746";24;17;59;1,9;1,86369566103172;1,8372036526445;0,0363043389682775;0,0627963473555047
"747";"ZARC_747";18;17;65;1,6;2,0269435745547;2,01214044594392;-0,426943574554701;-0,41214044594392
"748";"ZARC_748";52;17;31;1,46;1,19004453649921;1,12889396483225;0,269955463500792;0,331106035167753
"749";"ZARC_749";51;17;32;1,36;1,21160281537798;1,15107351478725;0,148397184622023;0,208926485212746
"750";"ZARC_750";49;17;34;1,32;1,25527508199208;1,19613122332737;0,0647249180079217;0,123868776672627
"751";"ZARC_751";67;17;16;1,28;0,888898707580206;0,8241866877789;0,391101292419794;0,4558133122211
"752";"ZARC_752";61;17;22;1,28;1,00435565943874;0,939772320999175;0,275644340561263;0,340227679000825
"753";"ZARC_753";50;17;33;1,18;1,23334633054227;1,17348597809221;-0,0533463305422672;0,00651402190779038
"754";"ZARC_754";39;17;44;1,12;1,48475059219385;1,43534599519029;-0,364750592193852;-0,315345995190294
"755";"ZARC_755";58;17;25;0,99;1,06458482522254;1,0007130583268;-0,074584825222537;-0,0107130583267996
"756";"ZARC_756";71;17;12;0,96;0,815632132051608;0,751783217292205;0,144367867948392;0,208216782707795
"757";"ZARC_757";44;17;39;0,96;1,36769738352395;1,31284341577525;-0,407697383523952;-0,352843415775246
"758";"ZARC_758";74;17;9;0,9;0,762627181403131;0,69991500489896;0,137372818596869;0,20008499510104
