"AT";"SIL";"ARG";"ADmedia";"LI_IC";"LS_IC"
40;29;31;1,18788510913838;1,13638657301573;1,23938364526103
39;30;31;1,20400477883281;1,15186446122506;1,25614509644057
38;31;31;1,22059565081985;1,16793552343383;1,27325577820587
37;32;31;1,23765772509949;1,1846032932051;1,29071215699389
36;33;31;1,25519100167175;1,20186995127297;1,30851205207052
35;34;31;1,27319548053661;1,21973642679938;1,32665453427384
34;35;31;1,29167116169408;1,23820245073932;1,34513987264883
33;36;31;1,31061804514415;1,25726656488889;1,36396952539942
32;37;31;1,33003613088684;1,27692608809076;1,38314617368292
31;38;31;1,34992541892213;1,29717703914049;1,40267379870377
30;39;31;1,37028590925003;1,31801401417369;1,42255780432637
29;40;31;1,39111760187054;1,3394300147677;1,44280518897338
28;41;31;1,41242049678365;1,36141622180448;1,46342477176283
27;42;31;1,43419459398938;1,38396170961865;1,4844274783601
26;43;31;1,45643989348771;1,40705309565811;1,50582669131731
25;44;31;1,47915639527865;1,43067412376524;1,52763866679207
24;45;31;1,5023440993622;1,45480518573694;1,54988301298746
23;46;31;1,52600300573836;1,47942279818088;1,57258321329583
22;47;31;1,55013311440712;1,50449907253387;1,59576715628037
21;48;31;1,57473442536849;1,53000124798827;1,61946760274872
20;49;31;1,59980693862247;1,55589140054674;1,64372247669821
19;50;31;1,62535065416906;1,58212649145674;1,66857481688138
18;51;31;1,65136557200826;1,60865895894835;1,69407218506817
17;52;31;1,67785169214006;1,6354380575012;1,72026532677892
16;53;31;1,70480901456447;1,66241206675164;1,7472059623773
15;54;31;1,73223753928149;1,68953129675776;1,77494378180523
14;55;31;1,76013726629112;1,71675152907527;1,80352300350698
13;56;31;1,78850819559336;1,74403726031026;1,83297913087645
12;57;31;1,8173503271882;1,77136401970271;1,86333663467369
11;58;31;1,84666366107565;1,79871922552557;1,89460809662574
10;59;31;1,87644819725571;1,82610147173366;1,92679492277777
9;60;31;1,90670393572838;1,85351858640832;1,95988928504845
8;61;31;1,93743087649366;1,88098506256626;1,99387669042105
7;62;31;1,96862901955154;1,90851945783584;2,02873858126724
6;63;31;2,00029836490203;1,93614217409997;2,0644545557041
5;64;31;2,03243891254513;1,96387379784978;2,10100402724049
4;65;31;2,06505066248084;1,99173400330415;2,13836732165754
3;66;31;2,09813361470916;2,019740923237;2,17652630618132
2;67;31;2,13168776923008;2,04791086248781;2,21546467597235
1;68;31;2,16571312604361;2,07625823833683;2,2551680137504
0;69;31;2,20020968514975;2,10479565687476;2,29562371342474
68;0;32;0,942058562776649;0,856070433003649;1,02804669254965
67;1;32;0,943712194145041;0,863661832504737;1,02376255578534
66;2;32;0,945857453949405;0,871443503609789;1,02027140428902
65;3;32;0,94849434218974;0,879398508263848;1,01759017611563
64;4;32;0,951622858866047;0,88750695564786;1,01573876208423
63;5;32;0,955243003978324;0,895745784817391;1,01474022313926
62;6;32;0,959354777526573;0,904088802309126;1,01462075274402
61;7;32;0,963958179510794;0,912507189867735;1,01540916915385
60;8;32;0,969053209930986;0,92097076587672;1,01713565398525
59;9;32;0,974639868787149;0,929450295298623;1,01982944227567
58;10;32;0,980718156079283;0,937921008338268;1,0235153038203
57;11;32;0,987288071807389;0,946367119278348;1,02820902433643
56;12;32;0,994349615971466;0,954786552937906;1,03391267900503
55;13;32;1,00190278857151;0,963194540901699;1,04061103624133
54;14;32;1,00994758960753;0,971624692281689;1,04827048693338
53;15;32;1,01848401907953;0,980126861183248;1,0568411769758
52;16;32;1,02751207698749;0,988762339381905;1,06626181459307
51;17;32;1,03703176333142;0,997597849419172;1,07646567724367
50;18;32;1,04704307811133;1,00669995048827;1,08738620573438
49;19;32;1,0575460213272;1,01613089893543;1,09896114371898
48;20;32;1,06854059297905;1,02594624178917;1,11113494416893
47;21;32;1,08002679306687;1,03619388379099;1,12385970234275
46;22;32;1,09200462159066;1,04691416132787;1,13709508185345
45;23;32;1,10447407855042;1,05814048012193;1,15080767697891
44;24;32;1,11743516394615;1,06990019153929;1,16497013635302
43;25;32;1,13088787777786;1,08221550658294;1,17956024897278
42;26;32;1,14483222004553;1,09510434147801;1,19456009861306
41;27;32;1,15926819074918;1,10858104973654;1,20995533176183
40;28;32;1,1741957898888;1,12265703006674;1,22573454971086
39;29;32;1,18961501746439;1,13734121656056;1,24188881836822
38;30;32;1,20552587347595;1,15264046444224;1,25841128250966
37;31;32;1,22192835792348;1,1685598460406;1,27529686980637
36;32;32;1,23882247080699;1,18510287038289;1,29254207123109
35;33;32;1,25620821212646;1,20227163744242;1,31014478681051
34;34;32;1,27408558188191;1,22006693538328;1,32810422838054
33;35;32;1,29245458007333;1,23848828648011;1,34642087366654
32;36;32;1,31131520670071;1,25753394487146;1,36509646852997
31;37;32;1,33066746176407;1,27720084694908;1,38413407657907
30;38;32;1,35051134526341;1,29748451297803;1,40353817754878
29;39;32;1,37084685719871;1,31837889648527;1,42331481791215
28;40;32;1,39167399756998;1,33987617611847;1,4434718190215
27;41;32;1,41299276637723;1,36196648326125;1,46401904949321
26;42;32;1,43480316362045;1,38463755812357;1,48496876911732
25;43;32;1,45710518929963;1,40787432810121;1,50633605049806
24;44;32;1,47989884341479;1,4316584062781;1,52813928055149
23;45;32;1,50318412596592;1,45596751718299;1,55040073474886
22;46;32;1,52696103695303;1,48077487440317;1,57314719950289
21;47;32;1,5512295763761;1,50604856420975;1,59641058854245
20;48;32;1,57598974423515;1,53175103427084;1,62022845419945
19;49;32;1,60124154053016;1,55783884644412;1,6446442346162
18;50;32;1,62698496526115;1,58426291744174;1,66970701308056
17;51;32;1,65322001842811;1,61096951295874;1,69547052389748
16;52;32;1,67994670003104;1,6379022299267;1,72199117013538
15;53;32;1,70716501006994;1,66500503976495;1,74932498037493
14;54;32;1,73487494854481;1,69222615083938;1,77752374625025
13;55;32;1,76307651545566;1,71952205829267;1,80663097261864
12;56;32;1,79176971080247;1,74686088006237;1,83667854154257
11;57;32;1,82095453458526;1,77422414353673;1,86768492563378
10;58;32;1,85063098680402;1,80160663358589;1,89965534002215
9;59;32;1,88079906745875;1,82901452726443;1,93258360765306
8;60;32;1,91145877654945;1,85646249710119;1,96645505599771
7;61;32;1,94261011407612;1,88397057400585;2,00124965414639
6;62;32;1,97425308003876;1,91156137242614;2,03694478765138
5;63;32;2,00638767443738;1,9392579779932;2,07351737088155
4;64;32;2,03901389727196;1,96708254024679;2,11094525429714
3;65;32;2,07213174854252;1,99505546386758;2,14920803321746
2;66;32;2,10574122824905;2,0231950402618;2,1882874162363
1;67;32;2,13984233639155;2,05151736892489;2,22816730385821
0;68;32;2,17443507297002;2,08003645011002;2,26883369583003
67;0;33;0,957982961111562;0,869776114954714;1,04618980726841
66;1;33;0,958855846782913;0,876778055077142;1,04093363848868
65;2;33;0,960240787033598;0,883980383188522;1,03650119087867
64;3;33;0,962137781863619;0,891365745089308;1,03290981863793
63;4;33;0,964546831272974;0,898913738511603;1,03017992403435
62;5;33;0,967467935261664;0,906600681061487;1,02833518946184
61;6;33;0,970901093829688;0,914399639643211;1,02740254801617
60;7;33;0,974846306977048;0,922280945852414;1,02741166810168
59;8;33;0,979303574703742;0,930213495260846;1,02839365414664
58;9;33;0,98427289700977;0,93816714308619;1,03037865093335
57;10;33;0,989754273895133;0,946116370224378;1,03339217756589
56;11;33;0,995747705359831;0,954045006325576;1,03745040439409
55;12;33;1,00225319140386;0,961951177730114;1,04255520507761
54;13;33;1,00927073202723;0,969851066800836;1,04869039725363
53;14;33;1,01680032722993;0,97778000688781;1,05582064757206
52;15;33;1,02484197701197;0,985790202442049;1,06389375158189
51;16;33;1,03339568137334;0,993945648029411;1,07284571471727
50;17;33;1,04246144031405;1,00231581847356;1,08260706215454
49;18;33;1,05203925383409;1,01096983168601;1,09310867598217
48;19;33;1,06212912193346;1,01997216674261;1,10428607712431
47;20;33;1,07273104461217;1,02938020873193;1,11608188049242
46;21;33;1,08384502187022;1,03924333053731;1,12844671320313
45;22;33;1,0954710537076;1,0496030134363;1,14133909397889
44;23;33;1,10760914012431;1,06049354090278;1,15472473934584
43;24;33;1,12025928112036;1,07194292801219;1,16857563422853
42;25;33;1,13342147669574;1,08397388024905;1,18286907314243
41;26;33;1,14709572685046;1,09660467444324;1,19758677925768
40;27;33;1,16128203158451;1,10984991741993;1,21271414574909
39;28;33;1,1759803908979;1,12372117304599;1,22823960874981
38;29;33;1,19119080479062;1,13822746543342;1,24415414414782
37;30;33;1,20691327326268;1,15337567267027;1,26045087385508
36;31;33;1,22314779631407;1,16917082651925;1,27712476610889
35;32;33;1,2398943739448;1,18561633194929;1,2941724159403
34;33;33;1,25715300615486;1,20271411771005;1,31159189459966
33;34;33;1,27492369294425;1,22046472619789;1,32938265969062
32;35;33;1,29320643431298;1,23886734792897;1,34754552069699
31;36;33;1,31200123026105;1,25791980314058;1,36608265738151
30;37;33;1,33130808078845;1,27761847039131;1,38499769118559
29;38;33;1,35112698589518;1,29795815950878;1,40429581228158
28;39;33;1,37145794558125;1,31893192385612;1,42398396730638
27;40;33;1,39230095984665;1,34053080477295;1,44407111492036
26;41;33;1,41365602869139;1,36274349950097;1,46456855788182
25;42;33;1,43552315211546;1,38555594356804;1,48549036066289
24;43;33;1,45790233011887;1,40895080066401;1,50685385957374
23;44;33;1,48079356270161;1,43290685951815;1,52868026588507
22;45;33;1,50419684986369;1,45739835135202;1,55099534837536
21;46;33;1,5281121916051;1,48239422757469;1,57383015563552
20;47;33;1,55253958792585;1,50785748061273;1,59722169523897
19;48;33;1,57747903882593;1,53374465446562;1,62121342318624
18;49;33;1,60293054430534;1,56000577155837;1,64585531705232
17;50;33;1,62889410436409;1,58658497709744;1,67120323163075
16;51;33;1,65536971900218;1,61342222186978;1,69731721613458
15;52;33;1,6823573882196;1,64045619410107;1,72425858233813
14;53;33;1,70985711201635;1,66762840749905;1,75208581653365
13;54;33;1,73786889039244;1,69488788572487;1,78084989506001
12;55;33;1,76639272334787;1,7221954460973;1,81059000059843
11;56;33;1,79542861088262;1,74952647602536;1,84133074573989
10;57;33;1,82497655299672;1,7768714906489;1,87308161534454
9;58;33;1,85503654969015;1,8042345013991;1,90583859798119
8;59;33;1,88560860096291;1,83162989828382;1,939587303642
7;60;33;1,916692706815;1,85907881753565;1,97430659609436
6;61;33;1,94828886724644;1,88660580852712;2,00997192596575
5;62;33;1,9803970822572;1,91423624651772;2,04655791799668
4;63;33;2,0130173518473;1,94199459229837;2,08404011139623
3;64;33;2,04614967601674;1,96990338761256;2,12239596442092
2;65;33;2,07979405476551;1,99798279534407;2,16160531418695
1;66;33;2,11395048809361;2,02625049704364;2,20165047914359
0;67;33;2,14861897600105;2,05472179958045;2,24251615242166
66;0;34;0,973160880289165;0,882815599296845;1,06350616128149
65;1;34;0,973273446406838;0,889244189798684;1,05730270301499
64;2;34;0,973918493247209;0,895883042176983;1,05195394431744
63;3;34;0,975096020810278;0,902714400702537;1,04747764091802
62;4;34;0,976806029096046;0,909717374730698;1,04389468346139
61;5;34;0,979048518104511;0,916867696037938;1,04122934017108
60;6;34;0,981823487835674;0,924137745572034;1,03950923009931
59;7;34;0,985130938289535;0,931497083347475;1,0387647932316
58;8;34;0,988970869466095;0,938913792942769;1,03902794598942
57;9;34;0,993343281365352;0,946356968718996;1,04032959401171
56;10;34;0,998248173987307;0,953800529846325;1,04269581812829
55;11;34;1,00368554733196;0,961228138451948;1,04614295621197
54;12;34;1,00965540139931;0,968638346972708;1,05067245582592
53;13;34;1,01615773618936;0,976048487785534;1,05626698459319
52;14;34;1,02319255170211;0,983495758192057;1,06288934521216
51;15;34;1,03075984793755;0,991034770672566;1,07048492520254
50;16;34;1,0388596248957;0,998732196077258;1,07898705371414
49;17;34;1,04749188257654;1,00666016761337;1,08832359753971
48;18;34;1,05665662098008;1,01489022697613;1,09842301498403
47;19;34;1,06635384010632;1,0234889254983;1,10921875471433
46;20;34;1,07658353995525;1,0325153387782;1,12065174113231
45;21;34;1,08734572052689;1,04202017340692;1,13267126764685
44;22;34;1,09864038182122;1,05204593785306;1,14523482578937
43;23;34;1,11046752383825;1,06262769187359;1,15830735580291
42;24;34;1,12282714657797;1,0737940264273;1,17186026672865
41;25;34;1,1357192500404;1,08556806393423;1,18587043614657
40;26;34;1,14914383422552;1,09796837111611;1,20031929733493
39;27;34;1,16310089913335;1,11100974098222;1,21519205728447
38;28;34;1,17759044476387;1,12470383601067;1,23047705351706
37;29;34;1,19261247111708;1,13905970154473;1,24616524068944
36;30;34;1,208166978193;1,15408416473979;1,26224979164621
35;31;34;1,22425396599161;1,16978213513069;1,27872579685254
34;32;34;1,24087343451292;1,18615682098724;1,2955900480386
33;33;34;1,25802538375693;1,2032098726639;1,31284089484997
32;34;34;1,27570981372364;1,22094146089123;1,33047816655606
31;35;34;1,29392672441305;1,23935029472524;1,34850315410085
30;36;34;1,31267611582515;1,25843358076054;1,36691865088976
29;37;34;1,33195798795995;1,27818692222733;1,38572905369257
28;38;34;1,35177234081745;1,29860415372267;1,40494052791223
27;39;34;1,37211917439765;1,31967710463015;1,42456124416515
26;40;34;1,39299848870055;1,34139528197313;1,44460169542796
25;41;34;1,41441028372614;1,36374546203153;1,46507510542076
24;42;34;1,43635455947443;1,38671118054529;1,48599793840357
23;43;34;1,45883131594542;1,41027211557093;1,50739051631992
22;44;34;1,48184055313911;1,43440336812315;1,52927773815508
21;45;34;1,5053822710555;1,45907466828952;1,55168987382147
20;46;34;1,52945646969458;1,48424957467617;1,57466336471299
19;47;34;1,55406314905636;1,50988479875269;1,59824149936004
18;48;34;1,57920230914084;1,53592987363226;1,62247474464942
17;49;34;1,60487394994802;1,56232748425087;1,64742041564517
16;50;34;1,6310780714779;1,58901483798836;1,67314130496744
15;51;34;1,65781467373047;1,6159263990863;1,69970294837465
14;52;34;1,68508375670575;1,64299804247991;1,72716947093158
13;53;34;1,71288532040372;1,67017218124216;1,75559845956527
12;54;34;1,74121936482438;1,69740284878087;1,7850358808679
11;55;34;1,77008588996775;1,72465942094515;1,81551235899035
10;56;34;1,79948489583382;1,75192795027471;1,84704184139292
9;57;34;1,82941638242258;1,77920989564464;1,87962286920052
8;58;34;1,85988034973404;1,80651890664548;1,9132417928226
7;59;34;1,8908767977682;1,83387677807842;1,94787681745798
6;60;34;1,92240572652505;1,86130959720925;1,98350185584086
5;61;34;1,95446713600461;1,88884469149474;2,02008958051448
4;62;34;1,98706102620686;1,91650855167915;2,05761350073457
3;63;34;2,02018739713181;1,94432562392248;2,09604917034114
2;64;34;2,05384624877946;1,97231775103324;2,13537474652568
1;65;34;2,08803758114981;2,00050403958371;2,1755711227159
0;66;34;2,12276139424285;2,02890097496975;2,21662181351595
65;0;35;0,987592320309459;0,895194762703257;1,07998987791566
64;1;35;0,986964993016818;0,901065544552862;1,07286444148077
63;2;35;0,986890572590238;0,907156297017633;1,06662484816284
62;3;35;0,987369059029719;0,913448885334329;1,06128923272511
61;4;35;0,988400452335261;0,919921962497223;1,0568789421733
60;5;35;0,989984752506865;0,926550719911274;1,05341878510246
59;6;35;0,992121959544531;0,933306916534704;1,05093700255436
58;7;35;0,994812073448257;0,940159429247442;1,04946471764907
57;8;35;0,998055094218045;0,947075648474904;1,04903453996119
56;9;35;1,00185102185389;0,954024060668147;1,04967798303964
55;10;35;1,00619985635581;0,960978208331375;1,05142150438024
54;11;35;1,01110159772378;0,967921791518571;1,05428140392898
53;12;35;1,01655624595781;0,974853991120419;1,0582585007952
52;13;35;1,02256380105791;0,98179345692348;1,06333414519233
51;14;35;1,02912426302406;0,988779352264495;1,06946917378363
50;15;35;1,03623763185628;0,995868717723381;1,07660654598918
49;16;35;1,04390390755456;1,00313084194658;1,08467697316254
48;17;35;1,0521230901189;1,01064039964481;1,09360578059299
47;18;35;1,0608951795493;1,01847120782733;1,10331915127128
46;19;35;1,07022017584576;1,02669173379673;1,1137486178948
45;20;35;1,08009807900829;1,03536259541848;1,1248335625981
44;21;35;1,09052888903688;1,04453570053247;1,13652207754128
43;22;35;1,10151260593152;1,05425446989482;1,14877074196823
42;23;35;1,11304922969223;1,06455464049888;1,16154381888558
41;24;35;1,125138760319;1,07546529271626;1,17481222792174
40;25;35;1,13778119781183;1,08700988826864;1,18855250735502
39;26;35;1,15097654217072;1,09920721131118;1,20274587303027
38;27;35;1,16472479339568;1,11207217034388;1,21737741644748
37;28;35;1,17902595148669;1,12561645434758;1,23243544862581
36;29;35;1,19388001644377;1,13984905330781;1,24791097957973
35;30;35;1,20928698826691;1,15477665927032;1,26379731726349
34;31;35;1,22524686695611;1,17040396444729;1,28008976946493
33;32;35;1,24175965251137;1,18673387064723;1,29678543437551
32;33;35;1,25882534493269;1,20376762100864;1,31388306885675
31;34;35;1,27644394422008;1,22150486143171;1,33138302700844
30;35;35;1,29461545037352;1,23994363553154;1,3492872652155
29;36;35;1,31333986339303;1,25908031346793;1,36759941331813
28;37;35;1,3326171832786;1,27890945164933;1,38632491490786
27;38;35;1,35244741003022;1,29942357708903;1,40547124297142
26;39;35;1,37283054364792;1,32061288725599;1,42504820003984
25;40;35;1,39376658413167;1,34246485401542;1,44506831424791
24;41;35;1,41525553148148;1,36496371956369;1,46554734339927
23;42;35;1,43729738569735;1,38808987479496;1,48650489659975
22;43;35;1,45989214677929;1,41181911920717;1,50796517435141
21;44;35;1,48303981472729;1,43612182093105;1,52995780852353
20;45;35;1,50674038954135;1,46096203237371;1,55251874670898
19;46;35;1,53099387122147;1,48629667885305;1,57569106358988
18;47;35;1,55580025976765;1,51207502876172;1,59952549077357
17;48;35;1,58115955517989;1,53823876538376;1,62408034497602
16;49;35;1,6070717574582;1,56472307398847;1,64942044092792
15;50;35;1,63353686660256;1,59145915025597;1,67561458294915
14;51;35;1,66055488261299;1,61837831342129;1,70273145180469
13;52;35;1,68812580548948;1,64541740381532;1,73083420716363
12;53;35;1,71624963523203;1,67252447830776;1,75997479215629
11;54;35;1,74492637184064;1,69966335360973;1,79018939007154
10;55;35;1,77415601531531;1,72681569823799;1,82149633239263
9;56;35;1,80393856565604;1,75398019786159;1,8538969334505
8;57;35;1,83427402286284;1,78116935846658;1,8873786872591
7;58;35;1,8651623869357;1,8084051562304;1,92191961764099
6;59;35;1,89660365787461;1,83571474080745;1,95749257494177
5;60;35;1,92859783567959;1,86312695972198;1,9940687116372
4;61;35;1,96114492035063;1,89066996196115;2,03161987874011
3;62;35;1,99424491188774;1,91836978932762;2,07012003444785
2;63;35;2,0278978102909;1,94624971396639;2,10954590661541
1;64;35;2,06210361556012;1,97433006737916;2,14987716374109
0;65;35;2,09686232769541;2,00262835557815;2,19109629981267
64;0;36;1,00127728117244;0,906918368930989;1,0956361934139
63;1;36;0,999930486612852;0,912246387792236;1,08761458543347
62;2;36;0,999157025062683;0,917803986314399;1,08051006381097
61;3;36;0,99895689652194;0,923572680012979;1,0743411130309
60;4;36;0,999330100990621;0,929530705364458;1,06912949661678
59;5;36;1,00027663846873;0,935652767589155;1,0649005093483
58;6;36;1,00179650895626;0,941910076901025;1,06168294101149
57;7;36;1,00388971245321;0,948270924575913;1,05950850033051
56;8;36;1,00655624895959;0,95470213431072;1,05841036360847
55;9;36;1,0097961184754;0,96117174170581;1,05842049524499
54;10;36;1,01360932100063;0,967653095782489;1,05956554621877
53;11;36;1,01799585653528;0,974130129606587;1,06186158346398
52;12;36;1,02295572507936;0,980602834634102;1,06530861552462
51;13;36;1,02848892663287;0,987091316274553;1,06988653699118
50;14;36;1,03459546119579;0,993636771632157;1,07555415075943
49;15;36;1,04127532876815;1,0002986554999;1,08225200203639
48;16;36;1,04852852934992;1,00714878744175;1,0899082712581
47;17;36;1,05635506294113;1,01426424683488;1,09844587904738
46;18;36;1,06475492954175;1,02172096610089;1,10778889298262
45;19;36;1,07372812915181;1,029589167494;1,11786709080961
44;20;36;1,08327466177128;1,03793086239427;1,12861846114829
43;21;36;1,09339452740019;1,04679902890882;1,13999002589155
42;22;36;1,10408772603851;1,0562378870158;1,15193756506122
41;23;36;1,11535425768626;1,06628375306669;1,16442476230583
40;24;36;1,12719412234344;1,07696611027639;1,17742213441048
39;25;36;1,13960732001004;1,0883086803255;1,19090595969457
38;26;36;1,15259385068606;1,10033038879629;1,20485731257584
37;27;36;1,16615371437151;1,11304618338809;1,21926124535494
36;28;36;1,18028691106639;1,12646769956938;1,2341061225634
35;29;36;1,19499344077069;1,14060378481415;1,24938309672723
34;30;36;1,21027330348441;1,15546089817981;1,26508570878902
33;31;36;1,22612649920756;1,17104340197986;1,28120959643526
32;32;36;1,24255302794013;1,18735375969058;1,29775229618969
31;33;36;1,25955288968213;1,20439265057794;1,31471312878632
30;34;36;1,27712608443355;1,22215900757882;1,33209316128828
29;35;36;1,2952726121944;1,24064998101825;1,34989524337056
28;36;36;1,31399247296467;1,2598608268824;1,36812411904694
27;37;36;1,33328566674437;1,27978471463618;1,38678661885257
26;38;36;1,35315219353349;1,30041244608452;1,40589194098246
25;39;36;1,37359205333204;1,32173207386081;1,42545203280326
24;40;36;1,39460524614001;1,34372840654155;1,44548208573847
23;41;36;1,41619177195741;1,36638238865416;1,46600115526065
22;42;36;1,43835163078423;1,38967035071573;1,48703291085273
21;43;36;1,46108482262047;1,41356314148942;1,50860650375153
20;44;36;1,48439134746614;1,43802518868472;1,53075750624756
19;45;36;1,50827120532124;1,4630135938193;1,55352881682318
18;46;36;1,53272439618576;1,48847745857884;1,57697133379267
17;47;36;1,5577509200597;1,51435775939715;1,60114408072226
16;48;36;1,58335077694307;1,54058820158875;1,62611335229739
15;49;36;1,60952396683586;1,56709751407875;1,65195041959297
14;50;36;1,63627048973808;1,59381346626503;1,67872751321113
13;51;36;1,66359034564973;1,62066840125133;1,70651229004812
12;52;36;1,69148353457079;1,64760535997439;1,7353617091672
11;53;36;1,71995005650129;1,67458327652668;1,76531683647589
10;54;36;1,7489899114412;1,70157973996737;1,79640008291504
9;55;36;1,77860309939054;1,72859061205115;1,82861558672994
8;56;36;1,80878962034931;1,75562694178999;1,86195229890863
7;57;36;1,8395494743175;1,78271042760975;1,89638852102526
6;58;36;1,87088266129512;1,80986877709385;1,93189654549639
5;59;36;1,90278918128216;1,83713187516935;1,96844648739497
4;60;36;1,93526903427862;1,86452910344018;2,00600896511707
3;61;36;1,96832222028452;1,89208774313112;2,04455669743791
2;62;36;2,00194873929983;1,91983220778568;2,08406527081398
1;63;36;2,03614859132457;1,94778382653283;2,12451335611631
0;64;36;2,07092177635873;1,97596094946825;2,16588260324922
63;0;37;1,01421576287812;0,917990231058232;1,11044129469801
62;1;37;1,01216992719494;0,922790096868105;1,10154975752177
61;2;37;1,01071785066455;0,927829106999129;1,09360659432996
60;3;37;1,00985953328694;0,933088462459515;1,08663060411437
59;4;37;1,00959497506213;0,938546029905941;1,08064392021831
58;5;37;1,0099241759901;0,944176090305424;1,07567226167477
57;6;37;1,01084713607086;0,949949386728816;1,0717448854129
56;7;37;1,0123638553044;0,955833730705339;1,06889397990347
55;8;37;1,01447433369074;0,961795512750843;1,06715315463064
54;9;37;1,01717857122986;0,96780247876295;1,06655466369678
53;10;37;1,02047656792177;0,973827966133979;1,06712516970957
52;11;37;1,02436832376647;0,97985632688986;1,06888032064309
51;12;37;1,02885383876396;0,98588852689189;1,07181915063603
50;13;37;1,03393311291424;0,991946238911049;1,07591998691743
49;14;37;1,0396061462173;0,998072730476342;1,08113956195826
48;15;37;1,04587293867316;1,00432982622786;1,08741605111845
47;16;37;1,0527334902818;1,01079176455055;1,09467521601304
46;17;37;1,06018780104322;1,0175378751027;1,10283772698374
45;18;37;1,06823587095744;1,02464603578985;1,11182570612503
44;19;37;1,07687770002444;1,03218805849067;1,12156734155821
43;20;37;1,08611328824424;1,04022719846647;1,131999378022
42;21;37;1,09594263561682;1,04881737366176;1,14306789757187
41;22;37;1,10636574214219;1,05800349076842;1,15472799351595
40;23;37;1,11738260782034;1,06782234727663;1,16694286836406
39;24;37;1,12899323265129;1,0783037408933;1,17968272440928
38;25;37;1,14119761663502;1,08947157034659;1,19292366292345
37;26;37;1,15399575977154;1,10134482100899;1,20664669853409
36;27;37;1,16738766206085;1,11393839550344;1,22083692861826
35;28;37;1,18137332350295;1,1272637850654;1,23548286194049
34;29;37;1,19595274409783;1,14132959358761;1,25057589460806
33;30;37;1,2111259238455;1,15614193148345;1,26610991620756
32;31;37;1,22689286274597;1,17170469609842;1,28208102939351
31;32;37;1,24325356079922;1,18801975238975;1,29848736920868
30;33;37;1,26020801800525;1,20508702354572;1,31532901246479
29;34;37;1,27775623436408;1,22290449685838;1,33260797186978
28;35;37;1,29589820987569;1,24146814579799;1,35032827395339
27;36;37;1,31463394454009;1,26077176498426;1,36849612409592
26;37;37;1,33396343835728;1,28080671073214;1,38712016598242
25;38;37;1,35388669132726;1,30156153636063;1,40621184629389
24;39;37;1,37440370345003;1,32302150917805;1,425785897722
23;40;37;1,39551447472558;1,34516799640474;1,44586095304642
22;41;37;1,41721900515392;1,36797771288027;1,46646029742758
21;42;37;1,43951729473505;1,39142183867916;1,48761275079094
20;43;37;1,46240934346897;1,41546504655551;1,50935364038243
19;44;37;1,48589515135567;1,44006453636197;1,53172576634938
18;45;37;1,50997471839517;1,465169264328;1,55478017246234
17;46;37;1,53464804458745;1,4907196780179;1,578576411157
16;47;37;1,55991512993252;1,51664839510739;1,60318186475765
15;48;37;1,58577597443038;1,54288231967468;1,62866962918608
14;49;37;1,61223057808103;1,56934654536737;1,65511461079469
13;50;37;1,63927894088446;1,59596993123265;1,68258795053628
12;51;37;1,66692106284068;1,62269149323409;1,71115063244728
11;52;37;1,69515694394969;1,64946607137654;1,74084781652285
10;53;37;1,72398658421149;1,67626763214613;1,77170553627685
9;54;37;1,75340998362608;1,70308930677606;1,80373066047609
8;55;37;1,78342714219345;1,72994047773286;1,83691380665405
7;56;37;1,81403805991362;1,75684216236469;1,87123395746254
6;57;37;1,84524273678657;1,78382213907875;1,90666333449438
5;58;37;1,87704117281231;1,8109108416937;1,94317150393091
4;59;37;1,90943336799083;1,83813844286467;1,98072829311699
3;60;37;1,94241932232215;1,86553308931525;2,01930555532905
2;61;37;1,97599903580625;1,89312003265358;2,05887803895893
1;62;37;2,01017250844314;1,92092136055732;2,09942365632897
0;63;37;2,04493974023282;1,94895608241065;2,14092339805499
62;0;38;1,02640776542649;0,928413342558951;1,12440218829402
61;1;38;1,02368331476308;0,932699277639788;1,11466735188637
60;2;38;1,02157304939583;0,937233923936847;1,10591217485481
59;3;38;1,02007696932472;0,941998208276067;1,09815573037338
58;4;38;1,01919507454977;0,946969680200583;1,09142046889896
57;5;38;1,01892736507097;0,95212226523361;1,08573246490834
56;6;38;1,01927384088833;0,957426328434724;1,08112135334193
55;7;38;1,02023450200183;0,962849315077239;1,07761968892642
54;8;38;1,02180934841148;0,968357322724135;1,07526137409883
53;9;38;1,02399838011729;0,973917972758891;1,07407878747569
52;10;38;1,02680159711925;0,97950477196581;1,07409842227268
51;11;38;1,03021899941735;0,985102669316148;1,07533532951856
50;12;38;1,03425058701161;0,990713752573945;1,07778742144928
49;13;38;1,03889635990203;0,996361349776616;1,08143137002744
48;14;38;1,04415631808859;1,00209080757781;1,08622182859936
47;15;38;1,0500304615713;1,00796624877594;1,09209467436667
46;16;38;1,05651879035017;1,01406419594191;1,09897338475843
45;17;38;1,06362130442519;1,0204660588895;1,10677654996087
44;18;38;1,07133800379636;1,02725148185179;1,11542452574092
43;19;38;1,07966888846368;1,03449369658632;1,12484408034104
42;20;38;1,08861395842715;1,04225705092901;1,13497086592528
41;21;38;1,09817321368677;1,05059627153806;1,14575015583548
40;22;38;1,10834665424254;1,05955683833632;1,15713647014877
39;23;38;1,11913428009447;1,06917592966235;1,16909263052659
38;24;38;1,13053609124255;1,07948356567059;1,1815886168145
