"AT";"SIL";"ARG";"ADm2_mm_cm";"ClasseAD_m2";"LI_ICm2";"LS_ICm2"
9;63;28;1,96451977053919;"AD 6 (2,14)";1,88159563612802;2,04974980144513
8;64;28;2,00178545751854;"AD 6 (2,14)";1,91304234918204;2,09312392110092
7;65;28;2,03994404362452;"AD 6 (2,14)";1,94480940487841;2,13801003952378
6;66;28;2,07901397082146;"AD 6 (2,14)";1,97691684964284;2,18442922512496
5;67;28;2,11901403429123;"AD 6 (2,14)";2,00938510773275;2,23240307996738
4;68;28;2,15996338699535;"AD 6 (2,14)";2,04223437241376;2,28195436260453
3;69;28;2,20188154427645;"AD 6 (2,14)";2,07548422083227;2,33310738737924
2;70;28;2,2447883884989;"AD 6 (2,14)";2,10915339889884;2,38588825386601
1;71;28;2,28870417372835;"AD 6 (2,14)";2,14325972699432;2,44032495564416
0;72;28;2,33364953044986;"AD 6 (2,14)";2,17782008637712;2,4964474085217
71;0;29;0,849283321940244;"AD 3 (0,78)";0,786300036387907;0,915410327472385
70;1;29;0,853924963659044;"AD 3 (0,78)";0,794900597400564;0,915685883567221
69;2;29;0,858863659993025;"AD 3 (0,78)";0,803614976666033;0,916488493608812
68;3;29;0,864102549132992;"AD 3 (0,78)";0,81243200544673;0,917832539051099
67;4;29;0,869644956537396;"AD 3 (0,78)";0,821338075155757;0,919735316769122
66;5;29;0,875494396437887;"AD 3 (0,78)";0,830316940282266;0,922217237120784
65;6;29;0,881654573423959;"AD 3 (0,78)";0,839349717626319;0,925301825993594
64;7;29;0,888129384106456;"AD 3 (0,78)";0,848415246145966;0,929015366533485
63;8;29;0,894922918859647;"AD 3 (0,78)";0,857491020500299;0,933385967471676
62;9;29;0,902039463641573;"AD 3 (0,78)";0,866554915450227;0,938441840887431
61;10;29;0,909483501892385;"AD 3 (0,78)";0,875587814994905;0,944208675528401
60;11;29;0,917259716510355;"AD 3 (0,78)";0,884576991552835;0,950706260378972
59;12;29;0,92537299190523;"AD 3 (0,78)";0,893519667494914;0,957944926168813
58;13;29;0,93382841612863;"AD 3 (0,78)";0,902425813655138;0,965922750195208
57;14;29;0,942631283081123;"AD 4 (1,10)";0,911319198669101;0,974624510608385
56;15;29;0,951787094795648;"AD 4 (1,10)";0,920236184415104;0,984022894884154
55;16;29;0,961301563796917;"AD 4 (1,10)";0,929222577531713;0,994081652509209
54;17;29;0,971180615536465;"AD 4 (1,10)";0,938329507419654;1,00475972147029
53;18;29;0,981430390902928;"AD 4 (1,10)";0,947609438371856;1,01601522090233
52;19;29;0,992057248807215;"AD 4 (1,10)";0,957113080034964;1,02780854569134
51;20;29;1,00306776884218;"AD 4 (1,10)";0,966887457133198;1,04010430209988
50;21;29;1,01446875401637;"AD 4 (1,10)";0,976975018046844;1,05287220482181
49;22;29;1,02626723356152;"AD 4 (1,10)";0,987413492121211;1,06608722558917
48;23;29;1,0384704658133;"AD 4 (1,10)";0,998236196793147;1,07972929224282
47;24;29;1,05108594116501;"AD 4 (1,10)";1,00947256210481;1,09378277069582
46;25;29;1,0641213850937;"AD 4 (1,10)";1,02114872039608;1,10823588199682
45;26;29;1,07758476125841;"AD 4 (1,10)";1,03328807466525;1,12308014100225
44;27;29;1,09148427467001;"AD 4 (1,10)";1,0459118037979;1,13830985845605
43;28;29;1,10582837493227;"AD 4 (1,10)";1,05903928967428;1,15392172146511
42;29;29;1,12062575955371;"AD 4 (1,10)";1,07268846548902;1,16991445303484
41;30;29;1,13588537732981;"AD 4 (1,10)";1,08687609119754;1,18628854474906
40;31;29;1,15161643179512;"AD 4 (1,10)";1,10161796418541;1,20304605449636
39;32;29;1,16782838474488;"AD 4 (1,10)";1,11692907313631;1,22019046126535
38;33;29;1,18453095982562;"AD 4 (1,10)";1,13282370186093;1,23772657024498
37;34;29;1,2017341461944;"AD 4 (1,10)";1,14931548819301;1,25566046312191
36;35;29;1,2194482022462;"AD 4 (1,10)";1,16641744127874;1,27399949024692
35;36;29;1,23768365940897;"AD 4 (1,10)";1,18414191882148;1,29275230310659
34;37;29;1,25645132600601;"AD 4 (1,10)";1,20250056414282;1,31192892723746
33;38;29;1,27576229118503;"AD 4 (1,10)";1,22150420129543;1,33154087734535
32;39;29;1,29562792891377;"AD 4 (1,10)";1,24116268492777;1,35160131792787
31;40;29;1,31605990204131;"AD 4 (1,10)";1,2614847002036;1,37212527409543
30;41;29;1,33707016642503;"AD 5 (1,53)";1,28247750693853;1,39312989842645
29;42;29;1,35867097512247;"AD 5 (1,53)";1,3041466214672;1,41463480034137
28;43;29;1,38087488264781;"AD 5 (1,53)";1,32649543001737;1,43666244421727
27;44;29;1,40369474929247;"AD 5 (1,53)";1,34952472922876;1,45923862060338
26;45;29;1,4271437455094;"AD 5 (1,53)";1,37323219396783;1,48239299038414
25;46;29;1,45123535636058;"AD 5 (1,53)";1,39761178124258;1,50615969308413
24;47;29;1,47598338602731;"AD 5 (1,53)";1,42265309368706;1,53057799584295
23;48;29;1,50140196238289;"AD 5 (1,53)";1,44834074868031;1,55569293699363
22;49;29;1,52750554162718;"AD 5 (1,53)";1,47465383071616;1,58155588662592
21;50;29;1,55430891298267;"AD 5 (1,53)";1,50156554344199;1,60822490771477
20;51;29;1,58182720345156;"AD 5 (1,53)";1,5290432165598;1,63576476261843
19;52;29;1,61007588263345;"AD 5 (1,53)";1,55704884573617;1,66424638679777
18;53;29;1,63907076760325;"AD 5 (1,53)";1,58554032613057;1,69374566914558
17;54;29;1,66882802784881;"AD 5 (1,53)";1,61447345546337;1,72434146300221
16;55;29;1,69936419026791;"AD 5 (1,53)";1,64380461963531;1,75611291484441
15;56;29;1,73069614422412;"AD 5 (1,53)";1,67349386067804;1,78913641086537
14;57;29;1,7628411466612;"AD 5 (1,53)";1,70350784028216;1,82348262819802
13;58;29;1,79581682727551;"AD 5 (1,53)";1,7338221517342;1,859214237948
12;59;29;1,8296411937462;"AD 5 (1,53)";1,76442255801197;1,89638468228528
11;60;29;1,86433263702254;"AD 6 (2,14)";1,79530500917102;1,93503817245959
10;61;29;1,89990993666818;"AD 6 (2,14)";1,82647459912845;1,97521074763183
9;62;29;1,93639226626182;"AD 6 (2,14)";1,85794383286122;2,01693202350237
8;63;29;1,97379919885398;"AD 6 (2,14)";1,88973063004137;2,06022720471197
7;64;29;2,0121507124794;"AD 6 (2,14)";1,92185641543179;2,10511901069012
6;65;29;2,05146719572473;"AD 6 (2,14)";1,95434451028862;2,1516293007028
5;66;29;2,09176945335111;"AD 6 (2,14)";1,98721890750275;2,1997803153654
4;67;29;2,13307871197125;"AD 6 (2,14)";2,02050342037888;2,24959554472094
3;68;29;2,17541662578065;"AD 6 (2,14)";2,05422114592132;2,30110028201219
2;69;29;2,21880528234256;"AD 6 (2,14)";2,08839416792359;2,35432193784947
1;70;29;2,26326720842637;"AD 6 (2,14)";2,12304342925278;2,40929018538125
0;71;29;2,30882537589894;"AD 6 (2,14)";2,15818871542745;2,46603699436709
70;0;30;0,871649694759901;"AD 3 (0,78)";0,805687035706955;0,940975515882482
69;1;30;0,87528091232541;"AD 3 (0,78)";0,813543219866338;0,939942287192955
68;2;30;0,879233718764948;"AD 3 (0,78)";0,82152137034911;0,939481031311478
67;3;30;0,883510827317216;"AD 3 (0,78)";0,82961002151841;0,939605255153108
66;4;30;0,888115171429177;"AD 3 (0,78)";0,837795177283954;0,940331553532362
65;5;30;0,89304990620704;"AD 3 (0,78)";0,846060090953901;0,941679829578425
64;6;30;0,898318409971814;"AD 3 (0,78)";0,854385243105451;0,943673317500247
63;7;30;0,903924285919173;"AD 3 (0,78)";0,862748689964256;0,946338235211474
62;8;30;0,909871363883313;"AD 3 (0,78)";0,871127009819398;0,949702839288304
61;9;30;0,916163702204498;"AD 3 (0,78)";0,879497085433744;0,95379564430028
60;10;30;0,922805589699897;"AD 3 (0,78)";0,887838858200444;0,958642670762868
59;11;30;0,929801547737449;"AD 3 (0,78)";0,896138908084613;0,964263867672455
58;12;30;0,937156332412273;"AD 3 (0,78)";0,904394266666137;0,970669302307182
57;13;30;0,944874936825351;"AD 4 (1,10)";0,91261544793024;0,977856132646493
56;14;30;0,952962593463966;"AD 4 (1,10)";0,920827616189645;0,985807443024737
55;15;30;0,961424776683581;"AD 4 (1,10)";0,929069321097484;0,994493513058936
54;16;30;0,970267205290649;"AD 4 (1,10)";0,937389121300819;1,0038751982999
53;17;30;0,979495845225963;"AD 4 (1,10)";0,945841151182867;1,01390836815767
52;18;30;0,989116912348053;"AD 4 (1,10)";0,95448084105783;1,02454819073615
51;19;30;0,999136875316191;"AD 4 (1,10)";0,963361622541442;1,03575243285291
50;20;30;1,00956245857249;"AD 4 (1,10)";0,972532895823324;1,04748349851646
49;21;30;1,02040064542265;"AD 4 (1,10)";0,982039118585851;1,05970934611529
48;22;30;1,03165868121478;"AD 4 (1,10)";0,991919694924567;1,0724036059619
47;23;30;1,04334407661587;"AD 4 (1,10)";1,00220933782536;1,0855452246354
46;24;30;1,05546461098527;"AD 4 (1,10)";1,01293865450531;1,09911788681392
45;25;30;1,06802833584487;"AD 4 (1,10)";1,02413479262093;1,11310937659161
44;26;30;1,08104357844505;"AD 4 (1,10)";1,03582205680219;1,12751096882013
43;27;30;1,09451894542635;"AD 4 (1,10)";1,04802245291456;1,14231689307045
42;28;30;1,10846332657584;"AD 4 (1,10)";1,06075614577381;1,15752388448849
41;29;30;1,12288589867797;"AD 4 (1,10)";1,07404183088398;1,17313082097231
40;30;30;1,13779612945909;"AD 4 (1,10)";1,08789702737358;1,18913843949358
39;31;30;1,15320378162525;"AD 4 (1,10)";1,10233830129663;1,20554912239506
38;32;30;1,16911891699259;"AD 4 (1,10)";1,11738142808135;1,22236674487872
37;33;30;1,18555190070974;"AD 4 (1,10)";1,13304150142445;1,23959657638491
36;34;30;1,20251340557172;"AD 4 (1,10)";1,14933299400992;1,25724523048108
35;35;30;1,22001441642463;"AD 4 (1,10)";1,16626977339999;1,27532065991049
34;36;30;1,23806623466066;"AD 4 (1,10)";1,1838650744285;1,29383219546813
33;37;30;1,2566804828027;"AD 4 (1,10)";1,20213142745962;1,31279062933882
32;38;30;1,2758691091781;"AD 4 (1,10)";1,22108053995377;1,33220834545322
31;39;30;1,29564439268072;"AD 4 (1,10)";1,24072312691232;1,3520995012878
30;40;30;1,31601894762104;"AD 4 (1,10)";1,26106868399585;1,37248026731165
29;41;30;1,33700572866334;"AD 5 (1,53)";1,28212519555896;1,3933691318347
28;42;30;1,35861803584961;"AD 5 (1,53)";1,30389876879631;1,4147872800602
27;43;30;1,38086951970947;"AD 5 (1,53)";1,32639318517315;1,4367590561659
26;44;30;1,40377418645551;"AD 5 (1,53)";1,34960936221034;1,45931251534127
25;45;30;1,42734640326345;"AD 5 (1,53)";1,37354472392966;1,48248006747259
24;46;30;1,45160090363654;"AD 5 (1,53)";1,39819248892142;1,50629920351146
23;47;30;1,4765527928535;"AD 5 (1,53)";1,42354090380908;1,53081327674944
22;48;30;1,50221755349958;"AD 5 (1,53)";1,44957247980117;1,55607228130602
21;49;30;1,52861105107993;"AD 5 (1,53)";1,47626333285283;1,58213352730526
20;50;30;1,55574953971482;"AD 5 (1,53)";1,50358278153133;1,60906205864401
19;51;30;1,5836496679161;"AD 5 (1,53)";1,5314934102658;1,63693060566914
18;52;30;1,61232848444419;"AD 5 (1,53)";1,55995183512571;1,66581883561681
17;53;30;1,64180344424525;"AD 5 (1,53)";1,5889103767312;1,69581169620794
16;54;30;1,67209241446763;"AD 5 (1,53)";1,61831971111531;1,72699678157764
15;55;30;1,7032136805573;"AD 5 (1,53)";1,6481323243376;1,75946089473645
14;56;30;1,73518595243151;"AD 5 (1,53)";1,67830629697798;1,79328628043221
13;57;30;1,76802837073019;"AD 5 (1,53)";1,70880872064689;1,82854722627394
12;58;30;1,80176051314441;"AD 5 (1,53)";1,73961804413219;1,865307734495
11;59;30;1,83640240082152;"AD 5 (1,53)";1,77072491122462;1,90362070231116
10;60;30;1,87197450484615;"AD 6 (2,14)";1,80213147890449;1,94352862218864
9;61;30;1,90849775279683;"AD 6 (2,14)";1,83384959160126;1,98506542630803
8;62;30;1,94599353537734;"AD 6 (2,14)";1,86589837668799;2,02825891005975
7;63;30;1,98448371312249;"AD 6 (2,14)";1,89830179369883;2,07313320208063
6;64;30;2,02399062317768;"AD 6 (2,14)";1,93108650018922;2,11971091790949
5;65;30;2,06453708615174;"AD 6 (2,14)";1,96428020091107;2,16801483058734
4;66;30;2,10614641304246;"AD 6 (2,14)";1,99791049575529;2,21806904274743
3;67;30;2,14884241223432;"AD 6 (2,14)";2,03200415652899;2,26989973012568
2;68;30;2,19264939656796;"AD 6 (2,14)";2,06658673176494;2,32353555729161
1;69;30;2,23759219048075;"AD 6 (2,14)";2,10168238115683;2,37900786400423
0;70;30;2,28369613721803;"AD 6 (2,14)";2,13731385858461;2,43635070322617
69;0;31;0,893507542600442;"AD 3 (0,78)";0,824582590061498;0,966018255778224
68;1;31;0,896119144105073;"AD 3 (0,78)";0,831688534674032;0,963662886077553
67;2;31;0,899079250582625;"AD 3 (0,78)";0,838925937392602;0,961928013293756
66;3;31;0,902390044706011;"AD 3 (0,78)";0,846282954846783;0,96082611505027
65;4;31;0,906053966260829;"AD 3 (0,78)";0,85374512720469;0,960372934364235
64;5;31;0,910073713451627;"AD 3 (0,78)";0,861295139211989;0,960587717905487
63;6;31;0,914452244342937;"AD 3 (0,78)";0,868912783208352;0,961493252732959
62;7;31;0,919192778434762;"AD 3 (0,78)";0,876575305201103;0,963115520428944
61;8;31;0,924298798372205;"AD 3 (0,78)";0,884258375721705;0,965482726905776
60;9;31;0,929774051788896;"AD 3 (0,78)";0,891937942609753;0,968623450740176
59;10;31;0,935622553283849;"AD 3 (0,78)";0,899593119667458;0,972563756092224
58;11;31;0,941848586531347;"AD 4 (1,10)";0,907209968299191;0,977323413094084
57;12;31;0,948456706523463;"AD 4 (1,10)";0,914785548761965;0,982911849082219
56;13;31;0,955451741944755;"AD 4 (1,10)";0,92233115387496;0,989324917824477
55;14;31;0,962838797678668;"AD 4 (1,10)";0,929873555827207;0,996543656102246
54;15;31;0,970623257445193;"AD 4 (1,10)";0,937453643341887;1,00453565038849
53;16;31;0,978810786569233;"AD 4 (1,10)";0,945122795374153;1,01325866744377
52;17;31;0,987407334879197;"AD 4 (1,10)";0,952938135575833;1,022665404596
51;18;31;0,996419139735232;"AD 4 (1,10)";0,960957976682324;1,03270805054725
50;19;31;1,00585272918656;"AD 4 (1,10)";0,969238344722136;1,04334176680608
49;20;31;1,01571492525732;"AD 4 (1,10)";0,977830866894391;1,05452680589858
48;21;31;1,02601284736032;"AD 4 (1,10)";0,986781858262384;1,06622943120852
47;22;31;1,03675391583809;"AD 4 (1,10)";0,996132253127466;1,07842199258072
46;23;31;1,04794585563059;"AD 4 (1,10)";1,00591802825151;1,09108251051769
45;24;31;1,05959670006889;"AD 4 (1,10)";1,01617085071811;1,10419403617749
44;25;31;1,07171479479427;"AD 4 (1,10)";1,02691878018169;1,11774395742173
43;26;31;1,08430880180191;"AD 4 (1,10)";1,03818693200218;1,13172334441395
42;27;31;1,09738770360858;"AD 4 (1,10)";1,04999805851175;1,14612637751995
41;28;31;1,11096080754366;"AD 4 (1,10)";1,06237303518481;1,16094987073625
40;29;31;1,1250377501626;"AD 4 (1,10)";1,07533125365433;1,17619288870183
39;30;31;1,1396285017823;"AD 4 (1,10)";1,0888909300324;1,19185644883227
38;31;31;1,15474337113757;"AD 4 (1,10)";1,10306933872995;1,20794329837944
37;32;31;1,17039301015793;"AD 4 (1,10)";1,11788298128773;1,22445775690161
36;33;31;1,18658841886396;"AD 4 (1,10)";1,13334769794878;1,24140561641153
35;34;31;1,2033409503826;"AD 4 (1,10)";1,14947872750116;1,2587940936707
34;35;31;1,22066231608038;"AD 4 (1,10)";1,16629071861199;1,27663183140624
33;36;31;1,23856459081404;"AD 4 (1,10)";1,1837976935745;1,29492894752583
32;37;31;1,25706021829763;"AD 4 (1,10)";1,20201296311698;1,31369713367884
31;38;31;1,27616201658532;"AD 4 (1,10)";1,22094898865938;1,33294980677514
30;39;31;1,29588318366916;"AD 4 (1,10)";1,24061718614277;1,35270231933344
29;40;31;1,316237303191;"AD 4 (1,10)";1,26102766334488;1,37297223674273
28;41;31;1,33723835026769;"AD 5 (1,53)";1,2821888805898;1,39377969152605
27;42;31;1,35890069742895;"AD 5 (1,53)";1,30410722331632;1,41514782613872
26;43;31;1,38123912066685;"AD 5 (1,53)";1,32678647477689;1,43710333602627
25;44;31;1,40426880559636;"AD 5 (1,53)";1,35022717940585;1,45967712240004
24;45;31;1,42800535372593;"AD 5 (1,53)";1,37442589409746;1,48290505748695
23;46;31;1,45246478883751;"AD 5 (1,53)";1,39937433873142;1,50682885091257
22;47;31;1,47766356347508;"AD 5 (1,53)";1,42505848273277;1,5314969804275
21;48;31;1,50361856554087;"AD 5 (1,53)";1,45145764552955;1,55696560911029
20;49;31;1,53034712499864;"AD 5 (1,53)";1,47854374792055;1,58329935203176
19;50;31;1,55786702068296;"AD 5 (1,53)";1,50628092455434;1,61057168217597
18;51;31;1,58619648721398;"AD 5 (1,53)";1,53462577708914;1,63886469604542
17;52;31;1,61535422201668;"AD 5 (1,53)";1,56352857428232;1,6682679326983
16;53;31;1,64535939244389;"AD 5 (1,53)";1,59293563146365;1,69887601376064
15;54;31;1,67623164300237;"AD 5 (1,53)";1,62279287631735;1,73078509748504
14;55;31;1,70799110268101;"AD 5 (1,53)";1,65305023958446;1,76408850824146
13;56;31;1,74065839238053;"AD 5 (1,53)";1,68366611873667;1,79887229338565
12;57;31;1,77425463244383;"AD 5 (1,53)";1,71461096180595;1,8352116603178
11;58;31;1,80880145028617;"AD 5 (1,53)";1,74586917894242;1,87316908615608
10;59;31;1,84432098812461;"AD 6 (2,14)";1,77743908332563;1,91279439839636
9;60;31;1,88083591080571;"AD 6 (2,14)";1,80933114732325;1,95412654066162
8;61;31;1,91836941373096;"AD 6 (2,14)";1,84156524905236;1,99719634838236
7;62;31;1,956945230879;"AD 6 (2,14)";1,87416765152801;2,04202959222067
6;63;31;1,99658764292409;"AD 6 (2,14)";1,90716827382617;2,0886497298076
5;64;31;2,03732148544994;"AD 6 (2,14)";1,94059854335877;2,13708007669338
4;65;31;2,07917215725827;"AD 6 (2,14)";1,97448988948007;2,18734533628824
3;66;31;2,12216562877133;"AD 6 (2,14)";2,00887280145914;2,23947256575619
2;67;31;2,16632845052773;"AD 6 (2,14)";2,0437763198711;2,29349170880623
1;68;31;2,21168776177079;"AD 6 (2,14)";2,07922782915518;2,3494358276301
0;69;31;2,25827129912884;"AD 6 (2,14)";2,11525304199166;2,40734114333185
68;0;32;0,914817613026544;"AD 3 (0,78)";0,84296200623961;0,990483263539345
67;1;32;0,91640328212972;"AD 3 (0,78)";0,849313439362325;0,986796760863946
66;2;32;0,918366623815845;"AD 3 (0,78)";0,855807155351894;0,983782609447133
65;3;32;0,920709185769877;"AD 3 (0,78)";0,862430866173385;0,981452092382768
64;4;32;0,923432813868564;"AD 3 (0,78)";0,869169587469533;0,979819939579988
63;5;32;0,926539653242137;"AD 3 (0,78)";0,876005384755356;0,978904579624554
62;6;32;0,930032149505923;"AD 3 (0,78)";0,882917327463663;0,978728184343198
61;7;32;0,93391305016161;"AD 3 (0,78)";0,889881840793112;0,979316316119999
60;8;32;0,938185406167847;"AD 3 (0,78)";0,896873710954228;0,980696922369826
59;9;32;0,942852573679867;"AD 4 (1,10)";0,903868018543774;0,982898402438822
58;10;32;0,947918215957726;"AD 4 (1,10)";0,910843168683382;0,98594657829613
57;11;32;0,95338630544275;"AD 4 (1,10)";0,917784872856302;0,989860714083013
56;12;32;0,959261126001767;"AD 4 (1,10)";0,92469042330706;0,994649243654369
55;13;32;0,965547275338621;"AD 4 (1,10)";0,931572100032586;1,00030636608371
54;14;32;0,972249667572474;"AD 4 (1,10)";0,938458458694445;1,0068107608015
53;15;32;0,979373535982332;"AD 4 (1,10)";0,945392836724046;1,01412708509417
52;16;32;0,986924435917253;"AD 4 (1,10)";0,952429460508347;1,02220987107557
51;17;32;0,994908247871607;"AD 4 (1,10)";0,959628391664752;1,031008584121
50;18;32;1,00333118072476;"AD 4 (1,10)";0,967050714896102;1,0404724402718
49;19;32;1,01219977514453;"AD 4 (1,10)";0,974754905699373;1,0505540443355
48;20;32;1,02152090715372;"AD 4 (1,10)";0,982794660783184;1,06121156582497
47;21;32;1,03130179185904;"AD 4 (1,10)";0,99121799796228;1,07240964596667
46;22;32;1,04154998734158;"AD 4 (1,10)";1,00006723873094;1,08411942257422
45;23;32;1,05227339870826;"AD 4 (1,10)";1,0093794958704;1,0963180504304
44;24;32;1,06348028230321;"AD 4 (1,10)";1,01918738423044;1,10898799903505
43;25;32;1,07517925007856;"AD 4 (1,10)";1,02951977766386;1,12211630473819
42;26;32;1,08737927412354;"AD 4 (1,10)";1,04040251661293;1,13569387275668
41;27;32;1,10008969135122;"AD 4 (1,10)";1,05185902397067;1,14971487144912
40;28;32;1,11332020834198;"AD 4 (1,10)";1,06391081727826;1,16417623078518
39;29;32;1,12708090634271;"AD 4 (1,10)";1,07657792064416;1,17907724162072
38;30;32;1,14138224642105;"AD 4 (1,10)";1,08987918609957;1,19441924606163
37;31;32;1,15623507477353;"AD 4 (1,10)";1,10383253553391;1,21020540776927
36;32;32;1,1716506281868;"AD 4 (1,10)";1,11845513334045;1,22644055207474
35;33;32;1,18764053965099;"AD 4 (1,10)";1,13376349779934;1,24313106787116
34;34;32;1,20421684412418;"AD 4 (1,10)";1,14977355671535;1,2602848657637
33;35;32;1,22139198444708;"AD 4 (1,10)";1,16650065021237;1,27791138957178
32;36;32;1,23917881740685;"AD 4 (1,10)";1,18395948096428;1,29602168090037
31;37;32;1,25759061994919;"AD 4 (1,10)";1,20216400951233;1,3146284991269
30;38;32;1,27664109553754;"AD 4 (1,10)";1,2211272896521;1,33374650181696
29;39;32;1,29634438065853;"AD 4 (1,10)";1,24086123615606;1,3533924932993
28;40;32;1,31671505147253;"AD 4 (1,10)";1,26137631439278;1,37358575183514
27;41;32;1,33776813060841;"AD 5 (1,53)";1,28268113892577;1,39434844829532
26;42;32;1,35951909410136;"AD 5 (1,53)";1,30478196641639;1,4157061710169
25;43;32;1,3819838784728;"AD 5 (1,53)";1,32768206808101;1,43768857158525
24;44;32;1,4051788879514;"AD 5 (1,53)";1,351380970286;1,46033014295409
23;45;32;1,42912100183399;"AD 5 (1,53)";1,37587356144326;1,48367113173697
22;46;32;1,45382758198558;"AD 5 (1,53)";1,40114908347101;1,50775856640157
21;47;32;1,4793164804772;"AD 5 (1,53)";1,42719006234974;1,53264734683273
20;48;32;1,50560604736072;"AD 5 (1,53)";1,45397129049178;1,55840128254212
19;49;32;1,53271513857947;"AD 5 (1,53)";1,48145905583608;1,58509388460879
18;50;32;1,5606631240137;"AD 5 (1,53)";1,50961090934749;1,6128086196672
17;51;32;1,58946989565984;"AD 5 (1,53)";1,53837634150684;1,64163825535286
16;52;32;1,61915587594252;"AD 5 (1,53)";1,56769873564551;1,6716829293474
15;53;32;1,64974202615828;"AD 5 (1,53)";1,59751879876272;1,70304674138127
14;54;32;1,68124985505001;"AD 5 (1,53)";1,62777929055552;1,73583304745991
13;55;32;1,71370142751109;"AD 5 (1,53)";1,65843035186382;1,77013915510708
12;56;32;1,7471193734182;"AD 5 (1,53)";1,68943431215173;1,80605154000031
11;57;32;1,78152689659174;"AD 5 (1,53)";1,72076882701943;1,84364273300013
10;58;32;1,81694778388301;"AD 5 (1,53)";1,75242767306897;1,88297055024599
9;59;32;1,85340641438697;"AD 6 (2,14)";1,78441928790633;1,92407957853236
8;60;32;1,89092776877973;"AD 6 (2,14)";1,81676377844838;1,96700419279292
7;61;32;1,92953743877971;"AD 6 (2,14)";1,84948935077955;2,0117721524439
6;62;32;1,96926163673155;"AD 6 (2,14)";1,88262895437724;2,05840798376385
5;63;32;2,01012720531176;"AD 6 (2,14)";1,91621759024665;2,10693569876552
4;64;32;2,05216162735522;"AD 6 (2,14)";1,95029041037797;2,157380723143
3;65;32;2,09539303580145;"AD 6 (2,14)";1,98488153155789;2,20977111025869
2;66;32;2,13985022375987;"AD 6 (2,14)";2,0200234007943;2,26413820390739
1;67;32;2,18556265469306;"AD 6 (2,14)";2,05574654186446;2,32051692034391
0;68;32;2,23256047271703;"AD 6 (2,14)";2,09207954130466;2,37894579125223
67;0;33;0,935541765557224;"AD 3 (0,78)";0,86080055207039;1,01431756430035
66;1;33;0,936098031408411;"AD 3 (0,78)";0,866394807388092;1,00929522482109
65;2;33;0,937063254636378;"AD 3 (0,78)";0,872143485210669;1,0050001450711
64;3;33;0,938438245251071;"AD 3 (0,78)";0,878033798239507;1,00144224071896
63;4;33;0,940224156889953;"AD 4 (1,10)";0,884050190626801;0,998635058501292
62;5;33;0,942422487526347;"AD 4 (1,10)";0,890174073096473;0,996596037621029
61;6;33;0,945035080388241;"AD 4 (1,10)";0,896383773402896;0,995346556474741
60;7;33;0,948064125087262;"AD 4 (1,10)";0,902654901090619;0,994911565746864
59;8;33;0,951512158957623;"AD 4 (1,10)";0,908961395555204;0,995318538871788
58;9;33;0,95538206860468;"AD 4 (1,10)";0,915277548060118;0,996595449209536
57;10;33;0,959677091662779;"AD 4 (1,10)";0,921581177663098;0,998767593982195
56;11;33;0,964400818761945;"AD 4 (1,10)";0,927857808990859;1,00185341703254
55;12;33;0,969557195702993;"AD 4 (1,10)";0,934105152731313;1,00586002953581
54;13;33;0,975150525840541;"AD 4 (1,10)";0,940336656120031;1,01077966138772
53;14;33;0,981185472673387;"AD 4 (1,10)";0,946582796697827;1,01658836999167
52;15;33;0,987667062641654;"AD 4 (1,10)";0,952889429153001;1,02324769663081
51;16;33;0,994600688130083;"AD 4 (1,10)";0,95931361544386;1,03070884022887
50;17;33;1,00199211067679;"AD 4 (1,10)";0,965918271909382;1,03891801479074
49;18;33;1,00984746438678;"AD 4 (1,10)";0,972767122344427;1,04782150154518
48;19;33;1,01817325954943;"AD 4 (1,10)";0,979920933810586;1,0573694190174
47;20;33;1,02697638645921;"AD 4 (1,10)";0,987435309825697;1,06751793638662
46;21;33;1,03626411943878;"AD 4 (1,10)";0,99535981660451;1,07823015445448
45;22;33;1,04604412106353;"AD 4 (1,10)";1,0037380234563;1,08947607311649
44;23;33;1,05632444658678;"AD 4 (1,10)";1,01260805677123;1,10123204590249
43;24;33;1,06711354856465;"AD 4 (1,10)";1,02200337297951;1,11348001619968
42;25;33;1,07842028167957;"AD 4 (1,10)";1,03195356807225;1,12620671756682
41;26;33;1,09025390776154;"AD 4 (1,10)";1,04248512701497;1,13940293480588
40;27;33;1,10262410100606;"AD 4 (1,10)";1,05362207147081;1,15306286737104
39;28;33;1,11554095338762;"AD 4 (1,10)";1,06538649534178;1,16718360560392
38;29;33;1,12901498026779;"AD 4 (1,10)";1,07779899296473;1,18176471495472
37;30;33;1,1430571261967;"AD 4 (1,10)";1,09087899086115;1,19680791728721
36;31;33;1,15767877090678;"AD 4 (1,10)";1,10464499501643;1,21231685728792
35;32;33;1,17289173549774;"AD 4 (1,10)";1,11911476429052;1,2282969433744
34;33;33;1,18870828881137;"AD 4 (1,10)";1,13430541810962;1,24475525494863
33;34;33;1,20514115399524;"AD 4 (1,10)";1,15023348373804;1,26170051069295
32;35;33;1,22220351525388;"AD 4 (1,10)";1,16691488546379;1,27914309557051
31;36;33;1,23990902478632;"AD 4 (1,10)";1,18436487503166;1,29709514719257
30;37;33;1,25827180990874;"AD 4 (1,10)";1,20259789960492;1,3155707052672
29;38;33;1,27730648036087;"AD 4 (1,10)";1,22162740039131;1,33458593098923
28;39;33;1,29702813579506;"AD 4 (1,10)";1,24146553182548;1,35415940647504
